Request On,Departure - Destination,Departure Date,Stop,Departure Time - Arrival Time (Price)
22/10/2021 02:00:26,BKI - AOR,10/25/2021,1 stop,21:15 - 15:05 (RM209.00)
22/10/2021 02:00:26,BKI - AOR,10/25/2021,1 stop,21:15 - 09:05 (RM209.00)
22/10/2021 02:03:03,BKI - KUL,10/25/2021,Direct,09:10 - 11:45 (RM230.60)
22/10/2021 02:03:03,BKI - KUL,10/25/2021,Direct,11:40 - 14:15 (RM230.60)
22/10/2021 02:03:03,BKI - KUL,10/25/2021,Direct,21:15 - 23:50 (RM174.61)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,09:10 - 15:25 (RM516.09)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,09:10 - 18:25 (RM229.00)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,09:10 - 17:30 (RM229.00)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,09:10 - 19:00 (RM229.00)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,09:10 - 14:55 (RM586.10)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,11:40 - 18:25 (RM229.00)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,11:40 - 17:30 (RM229.00)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,11:40 - 19:00 (RM229.00)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,21:15 - 08:05 (RM229.00)
22/10/2021 02:03:25,BKI - LGK,10/25/2021,1 stop,21:15 - 09:00 (RM229.00)
22/10/2021 02:03:59,BKI - SDK,10/25/2021,Direct,10:00 - 10:45 (RM97.40)
22/10/2021 02:03:59,BKI - SDK,10/25/2021,Direct,12:25 - 13:10 (RM97.40)
22/10/2021 02:03:59,BKI - SDK,10/25/2021,Direct,15:20 - 16:10 (RM97.40)
22/10/2021 02:04:35,BKI - TWU,10/25/2021,Direct,08:25 - 09:20 (RM125.40)
22/10/2021 02:04:35,BKI - TWU,10/25/2021,Direct,12:40 - 13:35 (RM153.40)
22/10/2021 02:04:35,BKI - TWU,10/25/2021,Direct,14:50 - 15:45 (RM125.40)
22/10/2021 02:04:46,BTU - AOR,10/25/2021,1 stop,"16:55 - 09:05 (RM1,056.10)"
22/10/2021 02:05:40,BTU - KBR,10/25/2021,1 stop,"16:55 - 08:35 (RM1,076.09)"
22/10/2021 02:05:40,BTU - KBR,10/25/2021,1 stop,"16:55 - 13:15 (RM1,076.09)"
22/10/2021 02:05:51,BTU - KCH,10/25/2021,Direct,12:30 - 13:20 (RM258.40)
22/10/2021 02:05:51,BTU - KCH,10/25/2021,Direct,18:55 - 19:45 (RM118.40)
22/10/2021 02:06:02,BTU - KUL,10/25/2021,Direct,16:55 - 19:00 (RM622.60)
22/10/2021 02:06:25,BTU - LGK,10/25/2021,1 stop,"16:55 - 09:00 (RM1,076.09)"
22/10/2021 02:06:25,BTU - LGK,10/25/2021,1 stop,"16:55 - 08:05 (RM1,096.09)"
22/10/2021 02:06:25,BTU - LGK,10/25/2021,1 stop,"16:55 - 11:30 (RM1,116.10)"
22/10/2021 02:06:25,BTU - LGK,10/25/2021,1 stop,"16:55 - 13:00 (RM1,146.09)"
22/10/2021 02:06:25,BTU - LGK,10/25/2021,1 stop,"16:55 - 09:35 (RM1,116.10)"
22/10/2021 02:06:47,BTU - PEN,10/25/2021,1 stop,"16:55 - 08:15 (RM1,056.10)"
22/10/2021 02:06:47,BTU - PEN,10/25/2021,1 stop,"16:55 - 10:35 (RM1,056.10)"
22/10/2021 02:07:20,BTU - TGG,10/25/2021,1 stop,"16:55 - 13:10 (RM1,106.10)"
22/10/2021 02:12:05,JHB - KUL,10/25/2021,Direct,08:25 - 09:15 (RM97.62)
22/10/2021 02:12:16,JHB - LBU,10/25/2021,1 stop,08:25 - 14:05 (RM466.10)
22/10/2021 02:12:27,JHB - LGK,10/25/2021,Direct,13:25 - 14:45 (RM195.61)
22/10/2021 02:12:56,JHB - PEN,10/25/2021,Direct,13:45 - 14:55 (RM223.61)
22/10/2021 02:13:20,JHB - SBW,10/25/2021,Direct,08:50 - 10:30 (RM538.61)
22/10/2021 02:13:32,JHB - TGG,10/25/2021,1 stop,08:25 - 17:10 (RM195.99)
22/10/2021 02:13:32,JHB - TGG,10/25/2021,1 stop,08:25 - 13:30 (RM262.00)
22/10/2021 02:15:09,KBR - KUL,10/25/2021,Direct,09:30 - 10:40 (RM104.61)
22/10/2021 02:15:09,KBR - KUL,10/25/2021,Direct,11:35 - 12:40 (RM90.61)
22/10/2021 02:15:09,KBR - KUL,10/25/2021,Direct,13:40 - 14:50 (RM90.61)
22/10/2021 02:15:09,KBR - KUL,10/25/2021,Direct,16:45 - 17:45 (RM90.61)
22/10/2021 02:15:09,KBR - KUL,10/25/2021,Direct,17:45 - 18:55 (RM90.61)
22/10/2021 02:15:09,KBR - KUL,10/25/2021,Direct,19:40 - 20:50 (RM118.61)
22/10/2021 02:15:21,KBR - LBU,10/25/2021,1 stop,16:45 - 13:35 (RM396.10)
22/10/2021 02:15:21,KBR - LBU,10/25/2021,1 stop,17:45 - 13:35 (RM396.10)
22/10/2021 02:15:21,KBR - LBU,10/25/2021,1 stop,19:40 - 13:35 (RM436.11)
22/10/2021 02:16:03,KBR - SDK,10/25/2021,1 stop,09:30 - 16:10 (RM556.10)
22/10/2021 02:16:24,KBR - TGG,10/25/2021,1 stop,09:30 - 17:10 (RM326.10)
22/10/2021 02:16:24,KBR - TGG,10/25/2021,1 stop,09:30 - 13:30 (RM386.10)
22/10/2021 02:16:24,KBR - TGG,10/25/2021,1 stop,11:35 - 17:10 (RM306.10)
22/10/2021 02:16:24,KBR - TGG,10/25/2021,1 stop,17:45 - 13:10 (RM346.10)
22/10/2021 02:16:24,KBR - TGG,10/25/2021,1 stop,19:40 - 13:10 (RM386.11)
22/10/2021 02:16:35,KBR - TWU,10/25/2021,1 stop,09:30 - 15:25 (RM239.00)
22/10/2021 02:16:35,KBR - TWU,10/25/2021,1 stop,17:45 - 15:25 (RM239.00)
22/10/2021 02:16:35,KBR - TWU,10/25/2021,1 stop,19:40 - 15:25 (RM239.00)
22/10/2021 02:17:07,KCH - BTU,10/25/2021,Direct,11:10 - 12:05 (RM188.40)
22/10/2021 02:17:07,KCH - BTU,10/25/2021,Direct,17:35 - 18:30 (RM139.40)
22/10/2021 02:18:32,KCH - MYY,10/25/2021,Direct,08:15 - 09:20 (RM104.40)
22/10/2021 02:18:32,KCH - MYY,10/25/2021,Direct,11:45 - 12:50 (RM104.40)
22/10/2021 02:18:32,KCH - MYY,10/25/2021,Direct,13:45 - 14:50 (RM104.40)
22/10/2021 02:18:32,KCH - MYY,10/25/2021,Direct,20:10 - 21:15 (RM83.40)
22/10/2021 02:19:03,KCH - SBW,10/25/2021,Direct,09:35 - 10:15 (RM146.40)
22/10/2021 02:19:03,KCH - SBW,10/25/2021,Direct,14:40 - 15:25 (RM118.40)
22/10/2021 02:19:03,KCH - SBW,10/25/2021,Direct,16:55 - 17:35 (RM97.40)
22/10/2021 02:19:03,KCH - SBW,10/25/2021,Direct,19:05 - 19:45 (RM97.40)
22/10/2021 02:19:35,KUL - AOR,10/25/2021,Direct,13:15 - 14:20 (RM76.62)
22/10/2021 02:19:46,KUL - BKI,10/25/2021,Direct,06:00 - 08:45 (RM139.61)
22/10/2021 02:19:46,KUL - BKI,10/25/2021,Direct,14:40 - 17:20 (RM174.61)
22/10/2021 02:19:46,KUL - BKI,10/25/2021,Direct,18:10 - 20:50 (RM139.61)
22/10/2021 02:20:18,KUL - JHB,10/25/2021,Direct,09:40 - 10:35 (RM83.61)
22/10/2021 02:20:28,KUL - KBR,10/25/2021,Direct,08:00 - 09:05 (RM90.61)
22/10/2021 02:20:28,KUL - KBR,10/25/2021,Direct,10:05 - 11:10 (RM90.61)
22/10/2021 02:20:28,KUL - KBR,10/25/2021,Direct,12:10 - 13:15 (RM90.61)
22/10/2021 02:20:28,KUL - KBR,10/25/2021,Direct,15:15 - 16:20 (RM48.61)
22/10/2021 02:20:28,KUL - KBR,10/25/2021,Direct,16:15 - 17:20 (RM48.61)
22/10/2021 02:20:28,KUL - KBR,10/25/2021,Direct,18:10 - 19:15 (RM48.61)
22/10/2021 02:21:01,KUL - LBU,10/25/2021,Direct,11:35 - 14:05 (RM188.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,07:00 - 08:05 (RM104.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,07:55 - 09:00 (RM104.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,08:25 - 09:30 (RM104.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,10:25 - 11:30 (RM230.60)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,13:50 - 14:55 (RM139.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,14:20 - 15:25 (RM90.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,16:25 - 17:30 (RM118.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,17:20 - 18:25 (RM90.61)
22/10/2021 02:21:11,KUL - LGK,10/25/2021,Direct,17:50 - 19:00 (RM90.61)
22/10/2021 02:21:33,KUL - PEN,10/25/2021,Direct,07:15 - 08:15 (RM48.61)
22/10/2021 02:21:33,KUL - PEN,10/25/2021,Direct,10:05 - 11:10 (RM48.61)
22/10/2021 02:21:33,KUL - PEN,10/25/2021,Direct,11:10 - 12:10 (RM41.62)
22/10/2021 02:21:33,KUL - PEN,10/25/2021,Direct,19:55 - 21:00 (RM76.62)
22/10/2021 02:21:44,KUL - SDK,10/25/2021,Direct,13:15 - 16:10 (RM244.61)
22/10/2021 02:22:05,KUL - TGG,10/25/2021,Direct,12:35 - 13:30 (RM125.61)
22/10/2021 02:22:05,KUL - TGG,10/25/2021,Direct,16:10 - 17:10 (RM83.61)
22/10/2021 02:22:16,KUL - TWU,10/25/2021,Direct,12:30 - 15:25 (RM125.61)
22/10/2021 02:22:26,LBU - AOR,10/25/2021,1 stop,14:30 - 09:05 (RM436.11)
22/10/2021 02:23:09,LBU - JHB,10/25/2021,1 stop,14:30 - 10:35 (RM446.10)
22/10/2021 02:23:19,LBU - KBR,10/25/2021,1 stop,14:30 - 08:35 (RM456.10)
22/10/2021 02:23:40,LBU - KUL,10/25/2021,Direct,14:30 - 16:55 (RM188.61)
22/10/2021 02:24:01,LBU - LGK,10/25/2021,1 stop,14:30 - 09:00 (RM456.10)
22/10/2021 02:24:01,LBU - LGK,10/25/2021,1 stop,14:30 - 08:05 (RM476.10)
22/10/2021 02:24:01,LBU - LGK,10/25/2021,1 stop,14:30 - 11:30 (RM496.10)
22/10/2021 02:24:01,LBU - LGK,10/25/2021,1 stop,14:30 - 09:35 (RM496.10)
22/10/2021 02:24:23,LBU - PEN,10/25/2021,1 stop,14:30 - 10:35 (RM219.00)
22/10/2021 02:24:23,LBU - PEN,10/25/2021,1 stop,14:30 - 21:00 (RM219.00)
22/10/2021 02:24:23,LBU - PEN,10/25/2021,1 stop,14:30 - 08:15 (RM219.00)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,08:40 - 17:20 (RM229.00)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,08:40 - 20:50 (RM229.00)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,09:30 - 17:20 (RM229.00)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,09:30 - 20:50 (RM229.00)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,12:05 - 20:50 (RM229.00)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,12:30 - 20:50 (RM506.10)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,19:00 - 08:45 (RM506.10)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,19:35 - 08:45 (RM506.10)
22/10/2021 02:25:26,LGK - BKI,10/25/2021,1 stop,20:20 - 08:45 (RM586.10)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,08:40 - 09:50 (RM104.61)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,09:30 - 10:45 (RM104.61)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,12:05 - 13:15 (RM118.61)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,12:30 - 13:45 (RM139.61)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,15:30 - 16:45 (RM195.61)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,19:00 - 20:15 (RM139.61)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,19:35 - 20:45 (RM139.61)
22/10/2021 02:26:30,LGK - KUL,10/25/2021,Direct,20:20 - 21:35 (RM195.61)
22/10/2021 02:26:41,LGK - LBU,10/25/2021,1 stop,08:40 - 14:05 (RM476.10)
22/10/2021 02:26:41,LGK - LBU,10/25/2021,1 stop,19:00 - 13:35 (RM466.10)
22/10/2021 02:26:41,LGK - LBU,10/25/2021,1 stop,19:35 - 13:35 (RM466.10)
22/10/2021 02:26:41,LGK - LBU,10/25/2021,1 stop,20:20 - 13:35 (RM546.10)
22/10/2021 02:27:13,LGK - PEN,10/25/2021,Direct,10:05 - 10:45 (RM90.61)
22/10/2021 02:27:13,LGK - PEN,10/25/2021,Direct,18:00 - 18:40 (RM139.61)
22/10/2021 02:27:24,LGK - SDK,10/25/2021,1 stop,08:40 - 16:10 (RM536.10)
22/10/2021 02:27:24,LGK - SDK,10/25/2021,1 stop,09:30 - 16:10 (RM536.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,08:40 - 17:10 (RM326.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,08:40 - 13:30 (RM386.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,09:30 - 17:10 (RM326.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,09:30 - 13:30 (RM386.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,12:05 - 17:10 (RM346.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,12:30 - 17:10 (RM376.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,19:00 - 13:10 (RM416.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,19:35 - 13:10 (RM416.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,20:20 - 13:10 (RM496.10)
22/10/2021 02:27:45,LGK - TGG,10/25/2021,1 stop,20:20 - 16:15 (RM456.10)
22/10/2021 02:27:57,LGK - TWU,10/25/2021,1 stop,08:40 - 15:25 (RM456.10)
22/10/2021 02:27:57,LGK - TWU,10/25/2021,1 stop,09:30 - 15:25 (RM456.10)
22/10/2021 02:27:57,LGK - TWU,10/25/2021,1 stop,19:00 - 15:25 (RM506.10)
22/10/2021 02:27:57,LGK - TWU,10/25/2021,1 stop,19:35 - 15:25 (RM506.10)
22/10/2021 02:27:57,LGK - TWU,10/25/2021,1 stop,20:20 - 15:25 (RM586.10)
22/10/2021 02:28:08,MYY - AOR,10/25/2021,1 stop,"13:55 - 09:05 (RM1,276.10)"
22/10/2021 02:29:00,MYY - KBR,10/25/2021,1 stop,"13:55 - 19:15 (RM1,296.09)"
22/10/2021 02:29:00,MYY - KBR,10/25/2021,1 stop,"13:55 - 08:35 (RM1,296.09)"
22/10/2021 02:29:11,MYY - KCH,10/25/2021,Direct,09:45 - 10:45 (RM83.40)
22/10/2021 02:29:11,MYY - KCH,10/25/2021,Direct,13:15 - 14:15 (RM83.40)
22/10/2021 02:29:11,MYY - KCH,10/25/2021,Direct,15:15 - 16:15 (RM83.40)
22/10/2021 02:29:11,MYY - KCH,10/25/2021,Direct,21:40 - 22:40 (RM83.40)
22/10/2021 02:29:22,MYY - KUL,10/25/2021,Direct,13:55 - 16:00 (RM776.61)
22/10/2021 02:30:06,MYY - PEN,10/25/2021,1 stop,"13:55 - 21:00 (RM1,276.10)"
22/10/2021 02:30:06,MYY - PEN,10/25/2021,1 stop,"13:55 - 08:15 (RM1,276.10)"
22/10/2021 02:30:06,MYY - PEN,10/25/2021,1 stop,"13:55 - 10:35 (RM1,276.10)"
22/10/2021 02:31:40,PEN - JHB,10/25/2021,Direct,15:20 - 16:30 (RM160.61)
22/10/2021 02:32:12,PEN - KUL,10/25/2021,Direct,08:40 - 09:40 (RM76.62)
22/10/2021 02:32:12,PEN - KUL,10/25/2021,Direct,11:35 - 12:40 (RM48.61)
22/10/2021 02:32:12,PEN - KUL,10/25/2021,Direct,12:35 - 13:40 (RM41.62)
22/10/2021 02:32:12,PEN - KUL,10/25/2021,Direct,21:25 - 22:30 (RM76.62)
22/10/2021 02:32:23,PEN - LBU,10/25/2021,1 stop,08:40 - 14:05 (RM219.00)
22/10/2021 02:32:23,PEN - LBU,10/25/2021,1 stop,21:25 - 13:35 (RM219.00)
22/10/2021 02:32:33,PEN - LGK,10/25/2021,Direct,11:20 - 11:55 (RM139.61)
22/10/2021 02:32:33,PEN - LGK,10/25/2021,Direct,19:05 - 19:45 (RM90.61)
22/10/2021 02:33:05,PEN - SDK,10/25/2021,1 stop,08:40 - 16:10 (RM516.10)
22/10/2021 02:33:26,PEN - TGG,10/25/2021,1 stop,08:40 - 17:10 (RM286.11)
22/10/2021 02:33:26,PEN - TGG,10/25/2021,1 stop,08:40 - 13:30 (RM346.10)
22/10/2021 02:33:26,PEN - TGG,10/25/2021,1 stop,11:35 - 17:10 (RM286.11)
22/10/2021 02:33:26,PEN - TGG,10/25/2021,1 stop,12:35 - 17:10 (RM286.11)
22/10/2021 02:33:26,PEN - TGG,10/25/2021,1 stop,21:25 - 13:10 (RM326.11)
22/10/2021 02:33:26,PEN - TGG,10/25/2021,1 stop,21:25 - 16:15 (RM286.11)
22/10/2021 02:33:37,PEN - TWU,10/25/2021,1 stop,08:40 - 15:25 (RM229.00)
22/10/2021 02:33:37,PEN - TWU,10/25/2021,1 stop,21:25 - 15:25 (RM229.00)
22/10/2021 02:33:48,SDK - AOR,10/25/2021,1 stop,16:35 - 09:05 (RM646.10)
22/10/2021 02:33:58,SDK - BKI,10/25/2021,Direct,11:10 - 12:00 (RM97.40)
22/10/2021 02:33:58,SDK - BKI,10/25/2021,Direct,13:35 - 14:25 (RM76.40)
22/10/2021 02:33:58,SDK - BKI,10/25/2021,Direct,16:35 - 17:25 (RM76.40)
22/10/2021 02:34:40,SDK - KBR,10/25/2021,1 stop,16:35 - 13:15 (RM666.09)
22/10/2021 02:34:40,SDK - KBR,10/25/2021,1 stop,16:35 - 08:35 (RM666.09)
22/10/2021 02:34:51,SDK - KCH,10/25/2021,1 stop,"16:35 - 14:25 (RM1,742.28)"
22/10/2021 02:35:02,SDK - KUL,10/25/2021,Direct,16:35 - 19:25 (RM335.61)
22/10/2021 02:35:23,SDK - LGK,10/25/2021,1 stop,16:35 - 09:00 (RM666.09)
22/10/2021 02:35:23,SDK - LGK,10/25/2021,1 stop,16:35 - 11:30 (RM706.10)
22/10/2021 02:35:23,SDK - LGK,10/25/2021,1 stop,16:35 - 13:00 (RM736.10)
22/10/2021 02:35:23,SDK - LGK,10/25/2021,1 stop,16:35 - 09:35 (RM706.10)
22/10/2021 02:35:23,SDK - LGK,10/25/2021,1 stop,16:35 - 08:05 (RM686.10)
22/10/2021 02:35:44,SDK - PEN,10/25/2021,1 stop,16:35 - 10:35 (RM646.10)
22/10/2021 02:35:44,SDK - PEN,10/25/2021,1 stop,16:35 - 08:15 (RM646.10)
22/10/2021 02:36:16,SDK - TGG,10/25/2021,1 stop,16:35 - 13:10 (RM696.10)
22/10/2021 02:36:26,SDK - TWU,10/25/2021,1 stop,11:10 - 15:45 (RM371.00)
22/10/2021 02:37:19,SBW - JHB,10/25/2021,Direct,10:55 - 12:35 (RM300.61)
22/10/2021 02:37:40,SBW - KCH,10/25/2021,Direct,10:40 - 11:20 (RM146.40)
22/10/2021 02:37:40,SBW - KCH,10/25/2021,Direct,15:50 - 16:30 (RM97.40)
22/10/2021 02:37:40,SBW - KCH,10/25/2021,Direct,18:00 - 18:40 (RM83.40)
22/10/2021 02:37:40,SBW - KCH,10/25/2021,Direct,20:10 - 20:50 (RM83.40)
22/10/2021 02:39:26,TGG - AOR,10/25/2021,1 stop,13:55 - 09:05 (RM386.11)
22/10/2021 02:39:26,TGG - AOR,10/25/2021,1 stop,17:35 - 09:05 (RM346.10)
22/10/2021 02:40:09,TGG - JHB,10/25/2021,1 stop,17:35 - 10:35 (RM262.00)
22/10/2021 02:40:20,TGG - KBR,10/25/2021,1 stop,13:55 - 08:35 (RM406.10)
22/10/2021 02:40:20,TGG - KBR,10/25/2021,1 stop,13:55 - 19:15 (RM406.10)
22/10/2021 02:40:20,TGG - KBR,10/25/2021,1 stop,17:35 - 13:15 (RM366.09)
22/10/2021 02:40:20,TGG - KBR,10/25/2021,1 stop,17:35 - 08:35 (RM366.09)
22/10/2021 02:40:31,TGG - KCH,10/25/2021,1 stop,"17:35 - 14:25 (RM1,546.10)"
22/10/2021 02:40:41,TGG - KUL,10/25/2021,Direct,13:55 - 15:00 (RM153.62)
22/10/2021 02:40:41,TGG - KUL,10/25/2021,Direct,17:35 - 18:40 (RM125.61)
22/10/2021 02:40:52,TGG - LBU,10/25/2021,1 stop,17:35 - 13:35 (RM446.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,13:55 - 18:25 (RM406.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,13:55 - 19:00 (RM406.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,13:55 - 09:00 (RM406.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,13:55 - 08:05 (RM426.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,13:55 - 09:35 (RM446.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,17:35 - 13:00 (RM436.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,17:35 - 11:30 (RM406.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,17:35 - 08:05 (RM386.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,17:35 - 09:35 (RM406.10)
22/10/2021 02:41:03,TGG - LGK,10/25/2021,1 stop,17:35 - 09:00 (RM366.09)
22/10/2021 02:41:24,TGG - PEN,10/25/2021,1 stop,13:55 - 08:15 (RM386.11)
22/10/2021 02:41:24,TGG - PEN,10/25/2021,1 stop,13:55 - 21:00 (RM386.11)
22/10/2021 02:41:24,TGG - PEN,10/25/2021,1 stop,17:35 - 10:35 (RM346.10)
22/10/2021 02:41:24,TGG - PEN,10/25/2021,1 stop,17:35 - 08:15 (RM346.10)
22/10/2021 02:42:18,TWU - AOR,10/25/2021,1 stop,15:50 - 09:05 (RM616.10)
22/10/2021 02:42:28,TWU - BKI,10/25/2021,Direct,09:45 - 10:35 (RM216.40)
22/10/2021 02:42:28,TWU - BKI,10/25/2021,Direct,14:00 - 14:55 (RM153.40)
22/10/2021 02:42:28,TWU - BKI,10/25/2021,Direct,16:10 - 17:05 (RM153.40)
22/10/2021 02:43:10,TWU - KBR,10/25/2021,1 stop,15:50 - 13:15 (RM239.00)
22/10/2021 02:43:10,TWU - KBR,10/25/2021,1 stop,15:50 - 08:35 (RM239.00)
22/10/2021 02:43:31,TWU - KUL,10/25/2021,Direct,15:50 - 18:40 (RM314.61)
22/10/2021 02:43:52,TWU - LGK,10/25/2021,1 stop,15:50 - 08:05 (RM656.10)
22/10/2021 02:43:52,TWU - LGK,10/25/2021,1 stop,15:50 - 09:00 (RM636.10)
22/10/2021 02:43:52,TWU - LGK,10/25/2021,1 stop,15:50 - 11:30 (RM676.10)
22/10/2021 02:43:52,TWU - LGK,10/25/2021,1 stop,15:50 - 09:35 (RM676.10)
22/10/2021 02:43:52,TWU - LGK,10/25/2021,1 stop,15:50 - 13:00 (RM706.10)
22/10/2021 02:44:14,TWU - PEN,10/25/2021,1 stop,15:50 - 10:35 (RM229.00)
22/10/2021 02:44:14,TWU - PEN,10/25/2021,1 stop,15:50 - 08:15 (RM229.00)
22/10/2021 02:44:24,TWU - SDK,10/25/2021,1 stop,09:45 - 13:10 (RM501.00)
22/10/2021 02:44:24,TWU - SDK,10/25/2021,1 stop,09:45 - 16:10 (RM501.00)
23/10/2021 06:02:16,AOR - BKI,10/26/2021,1 stop,09:30 - 17:20 (RM209.00)
23/10/2021 06:02:16,AOR - BKI,10/26/2021,1 stop,09:30 - 23:30 (RM209.00)
23/10/2021 06:02:16,AOR - BKI,10/26/2021,1 stop,15:30 - 12:00 (RM209.00)
23/10/2021 06:02:16,AOR - BKI,10/26/2021,1 stop,15:30 - 23:30 (RM209.00)
23/10/2021 06:03:20,AOR - KUL,10/26/2021,Direct,09:30 - 10:40 (RM76.62)
23/10/2021 06:03:20,AOR - KUL,10/26/2021,Direct,15:30 - 16:35 (RM76.62)
23/10/2021 06:04:36,AOR - TGG,10/26/2021,1 stop,09:30 - 13:10 (RM326.11)
23/10/2021 06:04:36,AOR - TGG,10/26/2021,1 stop,09:30 - 16:15 (RM306.11)
23/10/2021 06:04:47,AOR - TWU,10/26/2021,1 stop,09:30 - 15:25 (RM416.10)
23/10/2021 06:04:58,BKI - AOR,10/26/2021,1 stop,17:50 - 15:10 (RM209.00)
23/10/2021 06:06:14,BKI - KUL,10/26/2021,Direct,11:40 - 14:15 (RM202.61)
23/10/2021 06:06:14,BKI - KUL,10/26/2021,Direct,17:50 - 20:25 (RM202.61)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,11:40 - 18:25 (RM496.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,11:40 - 17:20 (RM496.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,11:40 - 09:00 (RM496.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,11:40 - 08:05 (RM496.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,17:50 - 08:05 (RM496.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,17:50 - 14:55 (RM496.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,17:50 - 11:30 (RM546.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,17:50 - 13:00 (RM546.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,17:50 - 09:35 (RM546.10)
23/10/2021 06:06:35,BKI - LGK,10/26/2021,1 stop,17:50 - 09:00 (RM496.10)
23/10/2021 06:07:07,BKI - SDK,10/26/2021,Direct,10:00 - 10:45 (RM139.40)
23/10/2021 06:07:07,BKI - SDK,10/26/2021,Direct,15:20 - 16:10 (RM195.40)
23/10/2021 06:07:39,BKI - TWU,10/26/2021,Direct,07:25 - 08:20 (RM125.40)
23/10/2021 06:07:39,BKI - TWU,10/26/2021,Direct,12:40 - 13:35 (RM125.40)
23/10/2021 06:07:39,BKI - TWU,10/26/2021,Direct,14:50 - 15:45 (RM153.40)
23/10/2021 06:08:55,BTU - KCH,10/26/2021,Direct,08:20 - 09:10 (RM118.40)
23/10/2021 06:08:55,BTU - KCH,10/26/2021,Direct,12:30 - 13:20 (RM160.40)
23/10/2021 06:09:47,BTU - PEN,10/26/2021,1 stop,08:20 - 14:45 (RM994.92)
23/10/2021 06:11:23,IPH - JHB,10/26/2021,Direct,12:05 - 13:15 (RM118.61)
23/10/2021 06:14:01,JHB - IPH,10/26/2021,Direct,10:30 - 11:40 (RM104.61)
